severity_code,severity_label,population,disaster_type_code,disaster_type_label,water_purification_units,emergency_shelter_kits,medical_supply_crates,sar_equipment_sets,communication_radios,portable_generators,food_ration_packages,thermal_blankets,first_aid_stations,evacuation_vehicles
0,NONE,3401493,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,1786449,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,637323,0,earthquake,1387,1057,741,625,692,334,1019,1302,251,334
0,NONE,1212041,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,3932122,0,earthquake,2175,1937,1326,716,712,410,1893,2017,471,408
0,NONE,2529842,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,4404111,1,cyclone,9767,12185,5152,3368,5877,3524,13097,9079,2241,2797
3,SEVERE,1953074,1,cyclone,13579,13994,5297,3795,5315,5503,12250,15974,1949,2072
3,SEVERE,2391269,1,cyclone,12889,16138,7242,6196,5667,7188,13491,19802,3111,3242
1,MINOR,3811198,1,cyclone,3049,2568,1255,586,1090,613,2158,3260,410,435
0,NONE,808866,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2003303,1,cyclone,25638,27373,14835,10382,12845,16068,19113,29843,6130,7751
4,CATASTROPHIC,4771319,0,earthquake,51038,47115,32014,34129,21667,23021,44476,38676,14304,17917
2,MODERATE,4179303,1,cyclone,10604,10978,4494,3582,5234,3459,9755,11969,2105,2351
1,MINOR,879970,0,earthquake,397,395,245,167,201,84,464,452,96,71
1,MINOR,2205965,0,earthquake,1052,1065,731,332,441,211,1253,1044,231,240
0,NONE,4252960,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,2200813,0,earthquake,10150,10982,6663,6983,4041,3959,11058,11231,2199,1603
3,SEVERE,553406,0,earthquake,3234,2512,1305,1655,1257,1104,2602,2310,521,490
0,NONE,2432081,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,1447955,1,cyclone,8587,10209,4800,3332,3139,3368,8046,10335,1258,1616
3,SEVERE,2681832,1,cyclone,16005,19032,7176,7441,6482,8890,16060,23334,2563,2649
4,CATASTROPHIC,1874850,0,earthquake,15667,19554,12020,15737,9365,9190,21596,21014,5491,4962
4,CATASTROPHIC,75153,0,earthquake,757,661,588,520,377,281,745,846,211,196
1,MINOR,368529,1,cyclone,213,277,105,57,94,54,229,262,29,47
1,MINOR,736900,0,earthquake,357,416,181,158,161,83,312,342,77,74
0,NONE,1239050,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,3541204,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,2535947,1,cyclone,7175,7554,2737,2259,3083,1829,6963,7587,1464,1755
2,MODERATE,3975657,1,cyclone,8990,12356,4281,3084,4341,3035,9822,11662,1736,2437
2,MODERATE,1874360,0,earthquake,3735,3799,1877,1808,1941,866,4366,3742,1016,887
0,NONE,3533289,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,2943847,0,earthquake,1543,1377,891,598,505,279,1511,1360,299,288
3,SEVERE,4396100,0,earthquake,23286,21610,16328,10590,8094,9388,22388,22939,2986,4316
2,MODERATE,3134210,1,cyclone,8438,8787,3102,2191,3890,2321,7797,9390,1510,1608
2,MODERATE,4309737,0,earthquake,8275,9766,3977,4573,4638,1922,7892,9540,1955,2142
1,MINOR,4396512,0,earthquake,2646,2413,1330,953,874,484,1748,2167,347,446
1,MINOR,1596665,0,earthquake,749,909,526,435,322,170,799,805,179,172
0,NONE,3691571,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,80564,1,cyclone,170,230,78,73,98,57,229,234,38,50
3,SEVERE,3579260,1,cyclone,20567,24446,10200,10254,9219,10838,18836,27672,3693,4197
3,SEVERE,4683331,1,cyclone,30969,29889,13177,12135,12860,11078,30990,34726,4733,5441
3,SEVERE,1898099,1,cyclone,13767,13148,5416,4277,3377,5895,13300,14432,1881,2308
1,MINOR,4811895,1,cyclone,3309,3083,1617,801,1361,744,2501,3311,473,528
4,CATASTROPHIC,3549382,1,cyclone,40639,50517,25919,19964,19558,32212,43882,56213,11507,9594
3,SEVERE,1391219,0,earthquake,6132,5711,4152,4089,2808,3226,7449,8327,1348,1290
0,NONE,4865976,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,3560130,1,cyclone,46686,58818,25589,18252,24592,27257,43798,50282,9729,10980
4,CATASTROPHIC,1469914,1,cyclone,20798,20282,9811,7518,9830,9514,22122,21998,3951,5736
3,SEVERE,3152248,1,cyclone,22186,22495,9948,9428,8200,9158,20337,21149,3892,4389
3,SEVERE,3906212,0,earthquake,15962,19858,12040,12863,6769,7991,19437,18422,3486,3937
0,NONE,1233623,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,4115448,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,638333,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,1801033,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,3348764,1,cyclone,2244,2436,1016,536,774,538,1850,2129,306,452
0,NONE,4353616,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,2943256,0,earthquake,16061,12851,8493,9682,5385,5380,14493,16651,3213,3330
0,NONE,4490189,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,3507367,1,cyclone,8381,10741,3019,2629,4971,2730,9652,10321,1497,2430
3,SEVERE,4035092,0,earthquake,19230,19679,10725,13551,8281,8872,19963,22575,3281,4037
2,MODERATE,2287422,1,cyclone,5347,5794,2883,1966,2428,1620,5140,5953,987,1229
3,SEVERE,1087304,0,earthquake,4935,5211,3535,3273,2250,2061,6268,6370,1165,1022
3,SEVERE,2759373,1,cyclone,18522,19544,8867,6640,6446,10112,20055,24133,3195,2654
4,CATASTROPHIC,1440299,0,earthquake,10562,13497,8545,10301,6772,6984,17471,12931,4373,4415
4,CATASTROPHIC,4643219,1,cyclone,58269,61739,31953,24927,26103,29140,53398,68811,12108,17659
1,MINOR,864726,1,cyclone,446,522,241,141,223,139,595,646,101,111
0,NONE,1416151,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2526427,1,cyclone,31827,32541,18541,12820,14463,19101,32735,37667,7152,9431
3,SEVERE,1434409,0,earthquake,7120,6762,3559,4400,2677,2731,7863,6481,1709,1288
2,MODERATE,3684480,1,cyclone,7618,9637,3815,2987,4502,2686,9099,9683,1866,2444
1,MINOR,4344130,0,earthquake,2161,2406,1333,790,734,384,2022,2272,407,487
0,NONE,654281,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,4801752,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,3436801,1,cyclone,24963,23254,10762,8245,7028,10890,24991,24944,3656,3762
0,NONE,1313193,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,1885817,0,earthquake,8201,10573,4597,5739,3646,3199,7486,8394,1894,1772
3,SEVERE,4885246,0,earthquake,21883,27729,12849,15651,8901,8673,22951,25940,4215,5025
2,MODERATE,3908850,1,cyclone,10165,9737,4032,2708,5582,2768,11164,12096,2002,1974
4,CATASTROPHIC,967744,1,cyclone,13580,12020,6290,5520,5722,8774,11660,15386,2989,2905
2,MODERATE,2003639,0,earthquake,3986,4665,2098,2158,2040,929,3392,4588,956,983
4,CATASTROPHIC,2830207,0,earthquake,28675,29268,22998,19311,14000,16304,31623,24317,9720,7128
1,MINOR,4178204,0,earthquake,2128,2010,1197,629,848,419,2403,2032,395,396
4,CATASTROPHIC,1887664,1,cyclone,22793,21009,10566,10214,11499,16543,25136,30211,5361,6484
2,MODERATE,2427679,1,cyclone,6325,6558,2135,1790,3275,2052,6741,7118,1432,1600
4,CATASTROPHIC,3426022,1,cyclone,45990,50513,24188,19534,17141,25993,46759,53128,11458,14145
0,NONE,1609089,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,2470582,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,1754339,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,2902262,1,cyclone,2004,2224,869,502,673,437,1955,2250,249,330
4,CATASTROPHIC,2382343,0,earthquake,23529,25249,17455,18027,11827,12465,24169,25872,5773,6976
2,MODERATE,1229730,1,cyclone,3294,3647,1293,1045,1346,860,2989,3525,711,651
2,MODERATE,2704567,0,earthquake,5085,5088,2395,2797,2346,1288,6008,6254,1223,1311
0,NONE,3174280,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,327042,1,cyclone,215,203,92,53,78,52,189,257,30,37
0,NONE,898791,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,393547,1,cyclone,1919,3058,1219,931,894,1237,2915,3027,385,599
0,NONE,2568114,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1228994,1,cyclone,17854,17058,9590,7328,7318,11146,14797,19548,3996,4297
3,SEVERE,1437198,0,earthquake,7307,6789,4357,4509,2793,2937,6651,6301,1432,1583
1,MINOR,4708119,1,cyclone,3369,3356,1334,733,1116,659,3241,3314,383,624
1,MINOR,2740839,1,cyclone,1666,1900,821,530,594,369,2008,2017,306,320
4,CATASTROPHIC,3826321,1,cyclone,43448,49830,26118,23230,23714,28221,52870,52944,12198,14088
1,MINOR,2600197,1,cyclone,1801,2108,724,441,711,345,1745,1861,249,286
1,MINOR,3128960,1,cyclone,2404,2229,1063,512,716,496,2472,2195,341,382
1,MINOR,4876292,1,cyclone,3308,3707,1442,830,1104,574,3456,3863,482,595
2,MODERATE,1947598,1,cyclone,3598,4346,2208,1650,2602,1677,5787,5019,954,1065
4,CATASTROPHIC,1969103,1,cyclone,25708,22818,13305,12635,11008,13745,25920,30074,6092,6525
1,MINOR,965397,1,cyclone,581,685,250,153,199,143,597,740,102,118
3,SEVERE,3020027,1,cyclone,20515,20909,8665,7588,7167,8993,20410,20309,3451,3533
1,MINOR,4724343,1,cyclone,3122,3238,1650,670,1281,624,3173,3771,526,610
3,SEVERE,1284508,0,earthquake,5746,6996,3426,3957,2640,2474,7091,6906,1184,1247
0,NONE,2261713,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,4024150,1,cyclone,26149,27083,10430,10147,10547,12270,24167,36723,3931,4709
0,NONE,991005,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,1620237,1,cyclone,936,1160,519,246,364,291,1017,1197,183,193
1,MINOR,420525,0,earthquake,195,218,113,87,76,43,236,168,40,33
4,CATASTROPHIC,3526160,0,earthquake,26166,42048,23280,25825,18794,19050,34377,38063,11151,9861
3,SEVERE,2777644,1,cyclone,17375,16933,8627,6465,7201,7711,15597,24101,2646,3031
1,MINOR,2642900,0,earthquake,1399,1318,871,512,466,278,1305,1285,253,263
2,MODERATE,4527580,1,cyclone,12386,12222,5096,4034,5406,3901,12381,11396,2336,2521
2,MODERATE,689848,1,cyclone,1775,1969,794,496,892,471,1998,2041,314,386
3,SEVERE,662270,1,cyclone,4881,4449,1813,1912,1719,1832,4459,4762,577,770
3,SEVERE,1830217,1,cyclone,13259,12396,4954,4013,4885,5570,12068,12503,2076,2601
2,MODERATE,1978396,0,earthquake,4540,4119,1896,1954,1928,975,4401,4143,903,962
3,SEVERE,2355692,1,cyclone,13601,14005,6411,4771,4790,7932,15115,18324,2370,2859
4,CATASTROPHIC,2722194,0,earthquake,28711,30621,18568,23571,14037,12585,26356,22855,7397,7850
0,NONE,2513222,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,2427789,0,earthquake,4827,4742,2601,2970,2126,1147,4997,3799,1348,1310
4,CATASTROPHIC,1050694,1,cyclone,14457,14062,6581,5553,6969,7803,13382,14963,2751,4299
4,CATASTROPHIC,3175655,1,cyclone,44066,37202,22208,19562,20669,29604,44954,41219,8021,11496
1,MINOR,2122452,1,cyclone,1409,1306,527,412,514,323,1271,1734,200,183
4,CATASTROPHIC,4586048,1,cyclone,58604,62926,30032,23777,26696,28735,47947,69465,13915,17961
2,MODERATE,1077454,0,earthquake,2533,1977,1109,979,1034,554,2233,2180,571,563
1,MINOR,3727406,1,cyclone,2008,3075,858,486,1055,560,2150,2986,401,387
1,MINOR,4941271,0,earthquake,2525,2839,1282,855,1022,503,2833,2224,440,586
0,NONE,4173060,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,13594,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,145002,1,cyclone,1179,983,471,392,379,469,775,1215,150,170
4,CATASTROPHIC,1034573,0,earthquake,10082,9978,6533,7611,5089,4762,10446,10390,3260,3094
0,NONE,4839117,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,3850916,0,earthquake,8236,6856,3767,4049,3747,2110,7771,6196,2087,1902
4,CATASTROPHIC,2899892,1,cyclone,30560,40723,21126,15793,17644,20867,40063,42011,9186,11468
1,MINOR,4123189,0,earthquake,1596,2162,1058,862,856,403,2075,2361,465,397
1,MINOR,4171397,1,cyclone,2283,2946,1242,696,1131,629,2574,3217,360,466
0,NONE,4778807,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,1491874,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,4078183,0,earthquake,34460,42125,28958,31831,16580,18936,45382,42941,13120,14010
0,NONE,3376381,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,718204,1,cyclone,453,453,211,126,165,99,499,482,73,89
4,CATASTROPHIC,3032922,1,cyclone,38255,46368,20779,15393,17422,22941,32382,48340,9177,12010
0,NONE,1328506,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,525772,0,earthquake,2684,2531,1674,1601,988,1125,2616,2441,568,436
3,SEVERE,727485,0,earthquake,4047,3780,2404,1721,1421,1006,3002,3438,679,730
1,MINOR,4451291,1,cyclone,3008,3173,1350,775,1078,726,2779,3075,498,509
3,SEVERE,4054135,0,earthquake,20596,21072,11421,11781,9333,8200,20126,20286,5086,4070
2,MODERATE,485772,0,earthquake,1059,819,546,550,583,275,919,1113,270,225
1,MINOR,2493926,0,earthquake,1272,883,644,539,580,269,1253,1118,265,201
2,MODERATE,2114163,1,cyclone,5785,6308,2335,1816,2843,1336,5569,6313,1073,1382
0,NONE,4958424,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,427264,0,earthquake,187,228,125,65,94,37,270,199,40,43
2,MODERATE,2703057,1,cyclone,5331,7901,2892,2358,3334,2045,5961,8509,1345,1552
2,MODERATE,3452875,1,cyclone,8820,9042,3721,2524,4046,2195,8502,12081,2033,2211
1,MINOR,3586020,1,cyclone,2370,2500,1035,662,1053,570,1717,2680,320,411
1,MINOR,2224564,1,cyclone,1525,1552,668,356,526,313,1506,1620,236,269
3,SEVERE,3705645,1,cyclone,24801,27609,12423,8465,9450,11753,22510,26567,3113,3973
3,SEVERE,1975677,1,cyclone,15747,14500,5189,4515,5239,5451,14767,15831,1925,1917
4,CATASTROPHIC,2309299,0,earthquake,20341,21268,15440,14024,11159,11221,26035,19354,7047,5985
2,MODERATE,1424861,0,earthquake,2780,2602,1464,1258,1550,733,2547,2532,768,662
2,MODERATE,259207,0,earthquake,496,503,277,262,270,119,427,490,127,144
0,NONE,897765,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,904980,0,earthquake,2251,2132,985,964,872,458,1976,1467,424,452
3,SEVERE,4196319,0,earthquake,23626,21788,11132,12019,7281,10680,21365,16806,3625,3671
4,CATASTROPHIC,3099600,0,earthquake,30606,26405,20751,17568,20745,13878,32108,29517,9080,9227
4,CATASTROPHIC,678759,0,earthquake,6094,7179,5135,4835,3532,3348,6974,6457,2082,1977
0,NONE,595952,1,cyclone,0,0,0,0,0,0,0,0,0,0
1,MINOR,801139,0,earthquake,402,401,301,207,156,72,410,424,90,62
3,SEVERE,2948140,1,cyclone,17616,17547,8645,7574,6194,8922,19967,25744,3135,3507
1,MINOR,62402,1,cyclone,38,48,19,10,14,9,36,44,5,7
1,MINOR,4721730,0,earthquake,2572,2439,1345,847,906,392,2390,2584,583,420
1,MINOR,3228835,0,earthquake,1493,1518,868,674,695,296,1394,1642,323,397
4,CATASTROPHIC,4705533,1,cyclone,65255,58451,29804,27181,28078,34901,61581,76055,16733,19191
3,SEVERE,2887259,1,cyclone,18688,17201,8673,6105,5785,7841,19538,22529,2915,3808
4,CATASTROPHIC,2995763,0,earthquake,31545,30695,18816,20103,15841,16034,27732,32871,8558,9286
3,SEVERE,4051749,1,cyclone,27824,29945,11998,9097,9034,14274,32278,33666,3937,4321
2,MODERATE,2645931,1,cyclone,6930,7943,3006,2075,3410,2054,5808,6759,1278,1618
3,SEVERE,2504869,1,cyclone,13519,16889,6133,5888,6348,7836,15463,19546,2224,2812
4,CATASTROPHIC,2685231,1,cyclone,31596,33453,19155,14716,15450,18321,34835,39628,9132,8810
2,MODERATE,2703883,0,earthquake,5437,5449,2399,2602,2926,1183,5486,5708,1358,1331
1,MINOR,2074712,1,cyclone,1264,1320,654,310,572,326,1246,1601,208,201
0,NONE,1731293,1,cyclone,0,0,0,0,0,0,0,0,0,0
2,MODERATE,4651407,1,cyclone,8966,11748,4428,4521,4653,3747,11378,14648,2335,2535
3,SEVERE,4353370,0,earthquake,21735,22406,12505,10535,8804,10645,23606,22404,4521,4352
2,MODERATE,984340,1,cyclone,1985,2466,978,860,1397,658,2727,2294,475,588
1,MINOR,4347983,1,cyclone,2762,3333,1411,725,898,604,2931,2886,466,452
2,MODERATE,28389,0,earthquake,68,57,29,26,26,15,63,51,13,13
1,MINOR,3427103,0,earthquake,2078,1529,1130,789,692,316,1585,1668,379,301
2,MODERATE,1975113,0,earthquake,3860,3724,1665,1943,2145,1096,4021,3559,861,926
0,NONE,2548656,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,4751905,1,cyclone,12587,13267,4443,4006,5592,3614,13033,14885,2398,3107
3,SEVERE,4891692,1,cyclone,33920,41305,14918,11731,10977,14298,29470,39172,4445,5913
2,MODERATE,3185227,0,earthquake,6398,6692,3082,3187,3182,1379,6818,6720,1750,1431
0,NONE,860365,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,3828210,1,cyclone,50968,53831,23211,22572,24953,29923,42416,50301,10683,15535
3,SEVERE,3659300,0,earthquake,18472,14635,13244,12624,6523,7019,17772,19253,3732,3409
2,MODERATE,1294606,0,earthquake,2381,2539,1182,1388,1327,691,2507,2848,570,608
0,NONE,411266,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,2594952,1,cyclone,1582,2172,843,436,629,375,1643,1783,264,272
3,SEVERE,1312832,1,cyclone,9702,10010,3911,3291,3016,3900,7871,11486,1337,1708
2,MODERATE,3884468,0,earthquake,8127,8798,3649,4571,3885,2097,8761,9827,1732,1798
1,MINOR,850272,1,cyclone,454,663,250,140,193,119,547,584,81,109
4,CATASTROPHIC,1392010,1,cyclone,17593,18517,9889,8653,7571,10912,18245,17157,3902,5016
2,MODERATE,2267316,0,earthquake,4345,4959,2261,2281,2224,1239,5433,4922,999,1104
1,MINOR,2220276,0,earthquake,1149,1021,683,527,406,209,979,1173,218,174
3,SEVERE,492278,1,cyclone,3205,3887,1635,1382,1032,1572,3038,3639,439,728
4,CATASTROPHIC,1808960,1,cyclone,27081,25333,14517,8874,12033,12253,26401,30241,4886,6787
0,NONE,2399373,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,2156698,1,cyclone,28986,26174,13786,10373,13258,17980,29012,33831,6578,8294
1,MINOR,4261948,0,earthquake,2324,2301,1232,684,873,440,2037,2170,471,528
4,CATASTROPHIC,620060,0,earthquake,6543,6940,4597,4173,3510,3566,6187,6975,1890,2074
0,NONE,2910371,0,earthquake,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1732743,0,earthquake,18385,17581,11352,12639,8643,9098,15726,16765,5269,5556
0,NONE,2714604,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,490582,0,earthquake,878,1084,392,524,507,307,1045,1030,224,239
2,MODERATE,690519,1,cyclone,1724,1854,651,548,893,515,1686,2166,352,386
1,MINOR,4248754,1,cyclone,2773,2750,1164,734,1065,686,2937,2903,467,494
1,MINOR,2955448,0,earthquake,1380,1480,737,649,557,280,1339,1498,279,314
4,CATASTROPHIC,1976576,0,earthquake,20607,21340,14758,12581,9950,9779,17694,19713,5103,6069
2,MODERATE,2933015,1,cyclone,7154,7136,2899,2144,3237,1888,7816,8467,1544,1840
0,NONE,3577598,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,4558795,0,earthquake,2165,2302,1685,766,1021,454,2440,2200,530,418
4,CATASTROPHIC,4017219,1,cyclone,52417,61501,25813,22783,21632,28918,65930,68342,12854,14995
2,MODERATE,3535417,0,earthquake,7261,8491,3589,3207,3800,2048,6150,7448,1772,1599
0,NONE,3929681,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,4108659,0,earthquake,9702,8273,4243,4217,4396,2059,7376,8528,1738,2230
4,CATASTROPHIC,1141480,1,cyclone,14068,12860,7947,6637,7076,8791,14447,18681,3093,3722
2,MODERATE,4959390,1,cyclone,11679,13348,6004,4316,5921,4144,12272,15112,2402,3186
3,SEVERE,2091064,0,earthquake,9282,11372,6878,5020,5086,4214,11524,9616,1885,2039
0,NONE,3064848,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,153312,1,cyclone,2283,2099,1044,952,1010,1257,1940,2452,528,549
4,CATASTROPHIC,1242923,1,cyclone,16721,14709,8442,5939,8554,8978,17791,18965,4364,3932
3,SEVERE,2538148,1,cyclone,16564,14744,8837,5326,5269,7661,16295,21646,2468,2958
2,MODERATE,1975615,1,cyclone,5079,6260,2048,1547,2409,1223,4838,6188,1011,1257
4,CATASTROPHIC,1663875,1,cyclone,20577,22393,11213,9589,8515,10337,18952,27253,4773,6292
4,CATASTROPHIC,643375,1,cyclone,8804,8536,4804,3740,3247,4853,8238,10097,1935,2260
4,CATASTROPHIC,2860169,0,earthquake,26764,29767,18253,20078,11587,17025,30530,27316,9874,7815
0,NONE,3837654,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,3564956,1,cyclone,19102,21014,11103,9019,6718,12321,25201,24941,3599,3434
2,MODERATE,3592932,0,earthquake,7624,7283,2958,3739,3941,2167,6195,7062,1791,1778
4,CATASTROPHIC,700460,0,earthquake,5832,7776,5391,5087,3353,3426,6804,6030,2248,2106
2,MODERATE,1220651,1,cyclone,3067,2735,948,1089,1462,971,3247,3240,594,608
1,MINOR,4611319,1,cyclone,2482,3104,1388,765,1127,753,3537,3491,477,511
3,SEVERE,1980533,0,earthquake,10332,6567,6338,5218,3831,4256,8381,10981,1955,2268
2,MODERATE,545356,1,cyclone,1413,1616,581,386,548,396,1491,1712,315,314
3,SEVERE,4838753,0,earthquake,22827,27027,14799,15161,9631,9969,23699,23054,4528,4690
3,SEVERE,3936827,0,earthquake,20909,20779,10606,9987,8074,7726,20590,18477,4489,3465
4,CATASTROPHIC,4130082,1,cyclone,54755,64269,28731,19701,25050,28634,39626,61450,13031,16619
3,SEVERE,2131280,1,cyclone,14027,14661,6090,5835,4899,6724,12366,13959,2171,2460
4,CATASTROPHIC,4898425,1,cyclone,79521,68321,33260,26613,32913,36204,65260,78742,16611,16351
0,NONE,3736013,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1479999,0,earthquake,11614,16146,10899,7225,6686,6096,13282,14997,5213,4669
3,SEVERE,523928,0,earthquake,2836,2895,1549,1384,1150,967,2723,3027,437,571
2,MODERATE,2240546,0,earthquake,3524,4025,2271,2572,2052,1145,3992,4443,1135,1083
3,SEVERE,4065642,1,cyclone,23356,30315,12596,9526,10052,11025,29229,34433,4374,4697
1,MINOR,4736626,0,earthquake,2373,2452,1312,902,950,484,2070,2237,480,497
0,NONE,3662953,0,earthquake,0,0,0,0,0,0,0,0,0,0
0,NONE,4593874,0,earthquake,0,0,0,0,0,0,0,0,0,0
2,MODERATE,3842331,0,earthquake,7011,7343,4199,3885,3538,1999,8309,7666,1876,2116
3,SEVERE,162258,1,cyclone,1390,920,534,400,401,434,1131,995,154,195
3,SEVERE,985636,1,cyclone,6130,6707,3126,2078,2628,2928,5845,6361,739,1389
1,MINOR,3839280,1,cyclone,2589,2635,1183,627,1039,562,2420,3187,437,442
0,NONE,2106190,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,3771583,0,earthquake,2008,2045,1032,751,755,465,2010,2089,362,348
3,SEVERE,622271,1,cyclone,4641,3736,2236,1625,1642,2041,3880,4607,664,728
3,SEVERE,1966426,1,cyclone,13769,13571,5660,4329,4405,5120,13322,13866,1958,2646
1,MINOR,3694629,0,earthquake,1597,2059,1077,854,704,358,1822,1563,304,388
1,MINOR,3818609,1,cyclone,2318,2785,1200,545,783,554,2682,2442,348,489
3,SEVERE,1572860,0,earthquake,7023,8668,5969,4333,3608,3248,7241,9116,1636,1760
3,SEVERE,1930423,1,cyclone,15491,13367,6111,4116,4417,5744,12813,11396,2229,2463
0,NONE,4218589,1,cyclone,0,0,0,0,0,0,0,0,0,0
0,NONE,201699,0,earthquake,0,0,0,0,0,0,0,0,0,0
3,SEVERE,3182262,1,cyclone,18384,21871,8379,8461,8051,10613,18552,20536,3741,3513
4,CATASTROPHIC,318351,1,cyclone,4393,4739,2062,2213,1958,2538,4162,4246,1029,1176
0,NONE,4229598,0,earthquake,0,0,0,0,0,0,0,0,0,0
1,MINOR,3908562,0,earthquake,1719,1856,1206,884,863,328,2401,2197,392,443
4,CATASTROPHIC,957056,1,cyclone,11132,14029,5993,5138,6392,5718,15052,12499,2294,3452
3,SEVERE,3750681,0,earthquake,21720,16504,11616,12203,6949,6409,17669,18011,4095,3695
4,CATASTROPHIC,1988100,0,earthquake,19885,17087,13646,15915,11030,9440,21531,19602,6265,5788
1,MINOR,2155268,0,earthquake,1134,792,715,420,403,237,779,1127,250,185
0,NONE,2616632,1,cyclone,0,0,0,0,0,0,0,0,0,0
3,SEVERE,250878,1,cyclone,1823,1664,677,537,509,795,1692,1779,198,293
1,MINOR,1504471,1,cyclone,1078,1073,413,270,365,229,1093,1100,163,158
1,MINOR,1339052,1,cyclone,724,880,356,231,348,195,797,1023,148,136
1,MINOR,786271,1,cyclone,505,638,234,124,171,111,474,485,62,92
3,SEVERE,1091294,0,earthquake,5573,5050,3500,3098,2533,2133,5404,5780,1179,1191
3,SEVERE,4333293,1,cyclone,27793,35904,13427,11258,11490,13981,32010,31292,4749,6220
2,MODERATE,3570676,0,earthquake,6845,8680,3190,3610,3746,1687,6433,6555,1740,1689
1,MINOR,2828471,0,earthquake,1338,1470,873,385,516,268,1271,1550,240,312
2,MODERATE,4790180,1,cyclone,14402,12614,4801,4225,6322,3701,12227,14094,2062,2579
3,SEVERE,2595983,0,earthquake,11803,11671,7310,7132,5250,5649,14376,14066,2362,2611
3,SEVERE,2483347,0,earthquake,12093,12716,6712,8453,4682,4431,13431,12496,2816,2882
3,SEVERE,2393779,1,cyclone,15814,15303,7075,5736,5244,6931,15523,18468,2846,2594
3,SEVERE,2134176,1,cyclone,10529,14905,7963,5386,4953,7094,14074,15206,1989,2699
0,NONE,3407264,1,cyclone,0,0,0,0,0,0,0,0,0,0
4,CATASTROPHIC,1795285,0,earthquake,17880,18296,14565,15613,8810,9463,17819,17783,6397,4887
1,MINOR,4990210,0,earthquake,2408,3050,1761,1012,1115,439,2661,2521,520,431
